IES,DEPARTAMENTO,MUNICIPIO,CARACTER,ORIGEN,periodo,DESERTORES,MATRICULADOS,tasa
1215,cundinamarca,girardot,Universidad,Oficial,2011-2,130.0,1735.0,7.49
1215,cundinamarca,girardot,Universidad,Oficial,2012-1,129.0,1808.0,7.13
1215,cundinamarca,girardot,Universidad,Oficial,2012-2,151.0,1915.0,7.89
1215,cundinamarca,girardot,Universidad,Oficial,2013-1,121.0,2032.0,5.95
1215,cundinamarca,girardot,Universidad,Oficial,2013-2,151.0,2210.0,6.83
1215,cundinamarca,girardot,Universidad,Oficial,2014-1,119.0,2302.0,5.17
1215,cundinamarca,girardot,Universidad,Oficial,2014-2,179.0,2344.0,7.64
1215,cundinamarca,girardot,Universidad,Oficial,2015-1,171.0,2392.0,7.15
1215,cundinamarca,girardot,Universidad,Oficial,2015-2,174.0,2322.0,7.49
1215,cundinamarca,girardot,Universidad,Oficial,2016-1,205.0,2380.0,8.61
1215,cundinamarca,girardot,Universidad,Oficial,2016-2,175.0,2306.0,7.59
1215,cundinamarca,girardot,Universidad,Oficial,2017-1,178.0,2371.0,7.51
1215,cundinamarca,girardot,Universidad,Oficial,2017-2,157.0,2294.0,6.84
1215,cundinamarca,girardot,Universidad,Oficial,2018-1,130.0,2235.0,5.82
1215,cundinamarca,girardot,Universidad,Oficial,2018-2,155.0,2153.0,7.2
1215,cundinamarca,girardot,Universidad,Oficial,2019-1,160.0,1996.0,8.02
1215,cundinamarca,girardot,Universidad,Oficial,2019-2,158.0,2056.0,7.68
1215,cundinamarca,girardot,Universidad,Oficial,2020-1,79.0,1959.0,4.03
1215,cundinamarca,girardot,Universidad,Oficial,2020-2,87.0,1933.0,4.5
1215,cundinamarca,girardot,Universidad,Oficial,2021-1,53.0,1867.0,2.84
1215,cundinamarca,girardot,Universidad,Oficial,2021-2,65.0,1850.0,3.51
1215,cundinamarca,girardot,Universidad,Oficial,2022-1,73.0,1634.0,4.47
1215,cundinamarca,girardot,Universidad,Oficial,2022-2,137.0,1637.0,8.37
1215,cundinamarca,girardot,Universidad,Oficial,2023-1,78.0,1606.0,4.86
1215,cundinamarca,girardot,Universidad,Oficial,2023-2,67.0,1539.0,4.35
1215,cundinamarca,girardot,Universidad,Oficial,2024-1,81.0,1330.0,6.09
1215,cundinamarca,girardot,Universidad,Oficial,2024-2,80.0,1329.0,6.02
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,1998-1,0.0,299.0,0.0
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,1998-2,0.0,230.0,0.0
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,1999-1,74.0,314.0,23.57
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,1999-2,0.0,316.0,0.0
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2000-1,44.0,308.0,14.29
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2000-2,61.0,323.0,18.89
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2001-1,46.0,351.0,13.11
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2001-2,28.0,348.0,8.05
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2002-1,39.0,349.0,11.17
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2002-2,43.0,318.0,13.52
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2003-1,53.0,278.0,19.06
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2003-2,53.0,270.0,19.63
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2004-1,40.0,241.0,16.6
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2004-2,53.0,215.0,24.65
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2005-1,43.0,214.0,20.09
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2005-2,40.0,36.0,111.11
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2006-1,79.0,166.0,47.59
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2006-2,7.0,165.0,4.24
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2007-1,15.0,110.0,13.64
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2007-2,61.0,145.0,42.07
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2008-1,28.0,225.0,12.44
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2008-2,23.0,259.0,8.88
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2009-1,42.0,300.0,14.0
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2009-2,31.0,344.0,9.01
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2010-1,38.0,366.0,10.38
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2010-2,43.0,370.0,11.62
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2011-1,37.0,401.0,9.23
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2011-2,33.0,402.0,8.21
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2012-1,42.0,340.0,12.35
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2012-2,40.0,415.0,9.64
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2013-1,23.0,428.0,5.37
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2013-2,25.0,414.0,6.04
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2014-1,28.0,420.0,6.67
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2014-2,26.0,419.0,6.21
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2015-1,26.0,414.0,6.28
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2015-2,39.0,415.0,9.4
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2016-1,30.0,421.0,7.13
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2016-2,37.0,417.0,8.87
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2017-1,48.0,422.0,11.37
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2017-2,31.0,424.0,7.31
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2018-1,40.0,441.0,9.07
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2018-2,40.0,449.0,8.91
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2019-1,34.0,463.0,7.34
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2019-2,35.0,488.0,7.17
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2020-1,30.0,497.0,6.04
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2020-2,39.0,506.0,7.71
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2021-1,30.0,533.0,5.63
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2021-2,28.0,562.0,4.98
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2022-1,39.0,554.0,7.04
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2022-2,36.0,571.0,6.3
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2023-1,47.0,580.0,8.1
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2023-2,36.0,557.0,6.46
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2024-1,40.0,490.0,8.16
1216,cundinamarca,villa de san diego de ubate,Universidad,Oficial,2024-2,32.0,514.0,6.23
1219,antioquia,el carmen de viboral,Universidad,Oficial,1999-2,0.0,19.0,0.0
1219,antioquia,el carmen de viboral,Universidad,Oficial,2000-1,0.0,39.0,0.0
1219,antioquia,el carmen de viboral,Universidad,Oficial,2000-2,5.0,85.0,5.88
1219,antioquia,el carmen de viboral,Universidad,Oficial,2001-1,8.0,109.0,7.34
1219,antioquia,el carmen de viboral,Universidad,Oficial,2001-2,7.0,142.0,4.93
1219,antioquia,el carmen de viboral,Universidad,Oficial,2002-1,23.0,205.0,11.22
1219,antioquia,el carmen de viboral,Universidad,Oficial,2002-2,20.0,258.0,7.75
1219,antioquia,el carmen de viboral,Universidad,Oficial,2003-1,36.0,258.0,13.95
1219,antioquia,el carmen de viboral,Universidad,Oficial,2003-2,69.0,319.0,21.63
1219,antioquia,el carmen de viboral,Universidad,Oficial,2004-1,38.0,334.0,11.38
1219,antioquia,el carmen de viboral,Universidad,Oficial,2004-2,37.0,502.0,7.37
1219,antioquia,el carmen de viboral,Universidad,Oficial,2005-1,22.0,670.0,3.28
1219,antioquia,el carmen de viboral,Universidad,Oficial,2005-2,54.0,693.0,7.79
1219,antioquia,el carmen de viboral,Universidad,Oficial,2006-1,83.0,859.0,9.66
1219,antioquia,el carmen de viboral,Universidad,Oficial,2006-2,72.0,789.0,9.13
1219,antioquia,el carmen de viboral,Universidad,Oficial,2007-1,71.0,880.0,8.07
1219,antioquia,el carmen de viboral,Universidad,Oficial,2007-2,56.0,911.0,6.15
1219,antioquia,el carmen de viboral,Universidad,Oficial,2008-1,72.0,960.0,7.5
1219,antioquia,el carmen de viboral,Universidad,Oficial,2008-2,57.0,901.0,6.33
1219,antioquia,el carmen de viboral,Universidad,Oficial,2009-1,82.0,1077.0,7.61
1219,antioquia,el carmen de viboral,Universidad,Oficial,2009-2,65.0,966.0,6.73
1219,antioquia,el carmen de viboral,Universidad,Oficial,2010-1,124.0,841.0,14.74
1219,antioquia,el carmen de viboral,Universidad,Oficial,2010-2,84.0,836.0,10.05
1219,antioquia,el carmen de viboral,Universidad,Oficial,2011-1,52.0,635.0,8.19
1219,antioquia,el carmen de viboral,Universidad,Oficial,2011-2,81.0,633.0,12.8
1219,antioquia,el carmen de viboral,Universidad,Oficial,2012-1,23.0,617.0,3.73
1219,antioquia,el carmen de viboral,Universidad,Oficial,2012-2,28.0,643.0,4.35
1219,antioquia,el carmen de viboral,Universidad,Oficial,2013-1,39.0,550.0,7.09
1219,antioquia,el carmen de viboral,Universidad,Oficial,2013-2,44.0,701.0,6.28
1219,antioquia,el carmen de viboral,Universidad,Oficial,2014-1,45.0,607.0,7.41
1219,antioquia,el carmen de viboral,Universidad,Oficial,2014-2,66.0,855.0,7.72
1219,antioquia,el carmen de viboral,Universidad,Oficial,2015-1,49.0,743.0,6.59
1219,antioquia,el carmen de viboral,Universidad,Oficial,2015-2,233.0,754.0,30.9
1219,antioquia,el carmen de viboral,Universidad,Oficial,2016-1,49.0,615.0,7.97
1219,antioquia,el carmen de viboral,Universidad,Oficial,2016-2,101.0,667.0,15.14
1219,antioquia,el carmen de viboral,Universidad,Oficial,2017-1,38.0,433.0,8.78
1219,antioquia,el carmen de viboral,Universidad,Oficial,2017-2,141.0,490.0,28.78
1219,antioquia,el carmen de viboral,Universidad,Oficial,2018-1,24.0,626.0,3.83
1219,antioquia,el carmen de viboral,Universidad,Oficial,2018-2,29.0,377.0,7.69
1219,antioquia,el carmen de viboral,Universidad,Oficial,2019-1,46.0,372.0,12.37
1219,antioquia,el carmen de viboral,Universidad,Oficial,2019-2,33.0,325.0,10.15
1219,antioquia,el carmen de viboral,Universidad,Oficial,2020-1,63.0,318.0,19.81
1219,antioquia,el carmen de viboral,Universidad,Oficial,2020-2,22.0,77.0,28.57
1219,antioquia,el carmen de viboral,Universidad,Oficial,2021-1,73.0,235.0,31.06
1219,antioquia,el carmen de viboral,Universidad,Oficial,2021-2,14.0,235.0,5.96
1219,antioquia,el carmen de viboral,Universidad,Oficial,2022-1,31.0,283.0,10.95
1219,antioquia,el carmen de viboral,Universidad,Oficial,2022-2,19.0,148.0,12.84
1219,antioquia,el carmen de viboral,Universidad,Oficial,2023-1,26.0,313.0,8.31
1219,antioquia,el carmen de viboral,Universidad,Oficial,2023-2,10.0,314.0,3.18
1219,antioquia,el carmen de viboral,Universidad,Oficial,2024-1,27.0,259.0,10.42
1219,antioquia,el carmen de viboral,Universidad,Oficial,2024-2,29.0,254.0,11.42
1220,antioquia,andes,Universidad,Oficial,1999-2,0.0,38.0,0.0
1220,antioquia,andes,Universidad,Oficial,2000-1,0.0,53.0,0.0
1220,antioquia,andes,Universidad,Oficial,2000-2,5.0,78.0,6.41
1220,antioquia,andes,Universidad,Oficial,2001-1,2.0,80.0,2.5
1220,antioquia,andes,Universidad,Oficial,2001-2,17.0,58.0,29.31
1220,antioquia,andes,Universidad,Oficial,2002-1,8.0,121.0,6.61
1220,antioquia,andes,Universidad,Oficial,2002-2,1.0,155.0,0.65
1220,antioquia,andes,Universidad,Oficial,2003-1,14.0,179.0,7.82
1220,antioquia,andes,Universidad,Oficial,2003-2,32.0,153.0,20.92
1220,antioquia,andes,Universidad,Oficial,2004-1,25.0,189.0,13.23
1220,antioquia,andes,Universidad,Oficial,2004-2,13.0,204.0,6.37
1220,antioquia,andes,Universidad,Oficial,2005-1,20.0,248.0,8.06
1220,antioquia,andes,Universidad,Oficial,2005-2,11.0,270.0,4.07
1220,antioquia,andes,Universidad,Oficial,2006-1,31.0,324.0,9.57
1220,antioquia,andes,Universidad,Oficial,2006-2,25.0,323.0,7.74
1220,antioquia,andes,Universidad,Oficial,2007-1,28.0,309.0,9.06
1220,antioquia,andes,Universidad,Oficial,2007-2,33.0,319.0,10.34
1220,antioquia,andes,Universidad,Oficial,2008-1,36.0,344.0,10.47
1220,antioquia,andes,Universidad,Oficial,2008-2,32.0,403.0,7.94
1220,antioquia,andes,Universidad,Oficial,2009-1,33.0,406.0,8.13
1220,antioquia,andes,Universidad,Oficial,2009-2,42.0,349.0,12.03
1220,antioquia,andes,Universidad,Oficial,2010-1,64.0,381.0,16.8
1220,antioquia,andes,Universidad,Oficial,2010-2,29.0,492.0,5.89
1220,antioquia,andes,Universidad,Oficial,2011-1,47.0,412.0,11.41
1220,antioquia,andes,Universidad,Oficial,2011-2,85.0,306.0,27.78
1220,antioquia,andes,Universidad,Oficial,2012-1,48.0,353.0,13.6
1220,antioquia,andes,Universidad,Oficial,2012-2,18.0,336.0,5.36
1220,antioquia,andes,Universidad,Oficial,2013-1,53.0,316.0,16.77
1220,antioquia,andes,Universidad,Oficial,2013-2,15.0,334.0,4.49
1220,antioquia,andes,Universidad,Oficial,2014-1,18.0,322.0,5.59
1220,antioquia,andes,Universidad,Oficial,2014-2,81.0,382.0,21.2
1220,antioquia,andes,Universidad,Oficial,2015-1,29.0,410.0,7.07
1220,antioquia,andes,Universidad,Oficial,2015-2,26.0,363.0,7.16
1220,antioquia,andes,Universidad,Oficial,2016-1,52.0,326.0,15.95
1220,antioquia,andes,Universidad,Oficial,2016-2,37.0,322.0,11.49
1220,antioquia,andes,Universidad,Oficial,2017-1,30.0,283.0,10.6
1220,antioquia,andes,Universidad,Oficial,2017-2,48.0,306.0,15.69
1220,antioquia,andes,Universidad,Oficial,2018-1,25.0,325.0,7.69
1220,antioquia,andes,Universidad,Oficial,2018-2,12.0,288.0,4.17
1220,antioquia,andes,Universidad,Oficial,2019-1,18.0,323.0,5.57
1220,antioquia,andes,Universidad,Oficial,2019-2,12.0,238.0,5.04
1220,antioquia,andes,Universidad,Oficial,2020-1,38.0,266.0,14.29
1220,antioquia,andes,Universidad,Oficial,2020-2,12.0,236.0,5.08
1220,antioquia,andes,Universidad,Oficial,2021-1,18.0,206.0,8.74
1220,antioquia,andes,Universidad,Oficial,2021-2,8.0,204.0,3.92
1220,antioquia,andes,Universidad,Oficial,2022-1,16.0,213.0,7.51
1220,antioquia,andes,Universidad,Oficial,2022-2,28.0,185.0,15.14
1220,antioquia,andes,Universidad,Oficial,2023-1,7.0,197.0,3.55
1221,antioquia,caucasia,Universidad,Oficial,1998-1,0.0,39.0,0.0
1221,antioquia,caucasia,Universidad,Oficial,1998-2,0.0,87.0,0.0
1221,antioquia,caucasia,Universidad,Oficial,1999-1,9.0,83.0,10.84
1221,antioquia,caucasia,Universidad,Oficial,1999-2,4.0,96.0,4.17
1221,antioquia,caucasia,Universidad,Oficial,2000-1,2.0,96.0,2.08
1221,antioquia,caucasia,Universidad,Oficial,2000-2,1.0,59.0,1.69
1221,antioquia,caucasia,Universidad,Oficial,2001-1,1.0,45.0,2.22
1221,antioquia,caucasia,Universidad,Oficial,2001-2,6.0,77.0,7.79
1221,antioquia,caucasia,Universidad,Oficial,2002-1,0.0,46.0,0.0
1221,antioquia,caucasia,Universidad,Oficial,2002-2,13.0,69.0,18.84
1221,antioquia,caucasia,Universidad,Oficial,2003-1,26.0,139.0,18.71
1221,antioquia,caucasia,Universidad,Oficial,2003-2,8.0,138.0,5.8
1221,antioquia,caucasia,Universidad,Oficial,2004-1,26.0,184.0,14.13
1221,antioquia,caucasia,Universidad,Oficial,2004-2,22.0,283.0,7.77
1221,antioquia,caucasia,Universidad,Oficial,2005-1,17.0,386.0,4.4
1221,antioquia,caucasia,Universidad,Oficial,2005-2,38.0,491.0,7.74
1221,antioquia,caucasia,Universidad,Oficial,2006-1,47.0,602.0,7.81
1221,antioquia,caucasia,Universidad,Oficial,2006-2,46.0,607.0,7.58
1221,antioquia,caucasia,Universidad,Oficial,2007-1,49.0,675.0,7.26
1221,antioquia,caucasia,Universidad,Oficial,2007-2,55.0,705.0,7.8
1221,antioquia,caucasia,Universidad,Oficial,2008-1,54.0,662.0,8.16
1221,antioquia,caucasia,Universidad,Oficial,2008-2,90.0,566.0,15.9
1221,antioquia,caucasia,Universidad,Oficial,2009-1,59.0,601.0,9.82
1221,antioquia,caucasia,Universidad,Oficial,2009-2,45.0,541.0,8.32
1221,antioquia,caucasia,Universidad,Oficial,2010-1,91.0,549.0,16.58
1221,antioquia,caucasia,Universidad,Oficial,2010-2,66.0,724.0,9.12
1221,antioquia,caucasia,Universidad,Oficial,2011-1,35.0,502.0,6.97
1221,antioquia,caucasia,Universidad,Oficial,2011-2,123.0,504.0,24.4
1221,antioquia,caucasia,Universidad,Oficial,2012-1,36.0,397.0,9.07
1221,antioquia,caucasia,Universidad,Oficial,2012-2,46.0,311.0,14.79
1221,antioquia,caucasia,Universidad,Oficial,2013-1,54.0,255.0,21.18
1221,antioquia,caucasia,Universidad,Oficial,2013-2,28.0,226.0,12.39
1221,antioquia,caucasia,Universidad,Oficial,2014-1,30.0,265.0,11.32
1221,antioquia,caucasia,Universidad,Oficial,2014-2,57.0,252.0,22.62
1221,antioquia,caucasia,Universidad,Oficial,2015-1,19.0,280.0,6.79
1221,antioquia,caucasia,Universidad,Oficial,2015-2,16.0,216.0,7.41
1221,antioquia,caucasia,Universidad,Oficial,2016-1,23.0,193.0,11.92
1221,antioquia,caucasia,Universidad,Oficial,2016-2,25.0,240.0,10.42
1221,antioquia,caucasia,Universidad,Oficial,2017-1,12.0,195.0,6.15
1221,antioquia,caucasia,Universidad,Oficial,2017-2,61.0,193.0,31.61
1221,antioquia,caucasia,Universidad,Oficial,2018-1,21.0,142.0,14.79
1221,antioquia,caucasia,Universidad,Oficial,2018-2,23.0,135.0,17.04
1221,antioquia,caucasia,Universidad,Oficial,2019-1,17.0,146.0,11.64
1221,antioquia,caucasia,Universidad,Oficial,2019-2,11.0,187.0,5.88
1221,antioquia,caucasia,Universidad,Oficial,2020-1,17.0,225.0,7.56
1221,antioquia,caucasia,Universidad,Oficial,2020-2,21.0,216.0,9.72
1221,antioquia,caucasia,Universidad,Oficial,2021-1,14.0,255.0,5.49
1221,antioquia,caucasia,Universidad,Oficial,2021-2,9.0,191.0,4.71
1221,antioquia,caucasia,Universidad,Oficial,2022-1,26.0,181.0,14.36
1221,antioquia,caucasia,Universidad,Oficial,2022-2,23.0,211.0,10.9
1221,antioquia,caucasia,Universidad,Oficial,2023-1,8.0,238.0,3.36
1223,antioquia,turbo,Universidad,Oficial,1998-1,0.0,52.0,0.0
1223,antioquia,turbo,Universidad,Oficial,1998-2,0.0,61.0,0.0
1223,antioquia,turbo,Universidad,Oficial,1999-1,11.0,58.0,18.97
1223,antioquia,turbo,Universidad,Oficial,1999-2,3.0,93.0,3.23
1223,antioquia,turbo,Universidad,Oficial,2000-1,5.0,122.0,4.1
1223,antioquia,turbo,Universidad,Oficial,2000-2,3.0,110.0,2.73
1223,antioquia,turbo,Universidad,Oficial,2001-1,14.0,115.0,12.17
1223,antioquia,turbo,Universidad,Oficial,2001-2,5.0,119.0,4.2
1223,antioquia,turbo,Universidad,Oficial,2002-1,9.0,129.0,6.98
1223,antioquia,turbo,Universidad,Oficial,2002-2,15.0,142.0,10.56
1223,antioquia,turbo,Universidad,Oficial,2003-1,9.0,243.0,3.7
1223,antioquia,turbo,Universidad,Oficial,2003-2,8.0,242.0,3.31
1223,antioquia,turbo,Universidad,Oficial,2004-1,29.0,277.0,10.47
1223,antioquia,turbo,Universidad,Oficial,2004-2,29.0,303.0,9.57
1223,antioquia,turbo,Universidad,Oficial,2005-1,22.0,405.0,5.43
1223,antioquia,turbo,Universidad,Oficial,2005-2,31.0,485.0,6.39
1223,antioquia,turbo,Universidad,Oficial,2006-1,33.0,510.0,6.47
1223,antioquia,turbo,Universidad,Oficial,2006-2,53.0,528.0,10.04
1223,antioquia,turbo,Universidad,Oficial,2007-1,30.0,585.0,5.13
1223,antioquia,turbo,Universidad,Oficial,2007-2,33.0,730.0,4.52
1223,antioquia,turbo,Universidad,Oficial,2008-1,31.0,840.0,3.69
1223,antioquia,turbo,Universidad,Oficial,2008-2,57.0,834.0,6.83
1223,antioquia,turbo,Universidad,Oficial,2009-1,90.0,913.0,9.86
1223,antioquia,turbo,Universidad,Oficial,2009-2,62.0,838.0,7.4
1223,antioquia,turbo,Universidad,Oficial,2010-1,123.0,688.0,17.88
1223,antioquia,turbo,Universidad,Oficial,2010-2,88.0,738.0,11.92
1223,antioquia,turbo,Universidad,Oficial,2011-1,42.0,757.0,5.55
1223,antioquia,turbo,Universidad,Oficial,2011-2,67.0,748.0,8.96
1223,antioquia,turbo,Universidad,Oficial,2012-1,57.0,687.0,8.3
1223,antioquia,turbo,Universidad,Oficial,2012-2,89.0,693.0,12.84
1223,antioquia,turbo,Universidad,Oficial,2013-1,92.0,533.0,17.26
1223,antioquia,turbo,Universidad,Oficial,2013-2,129.0,506.0,25.49
1223,antioquia,turbo,Universidad,Oficial,2014-1,57.0,501.0,11.38
1223,antioquia,turbo,Universidad,Oficial,2014-2,72.0,499.0,14.43
1223,antioquia,turbo,Universidad,Oficial,2015-1,74.0,443.0,16.7
1223,antioquia,turbo,Universidad,Oficial,2015-2,68.0,382.0,17.8
1223,antioquia,turbo,Universidad,Oficial,2016-1,52.0,265.0,19.62
1223,antioquia,turbo,Universidad,Oficial,2016-2,51.0,234.0,21.79
1223,antioquia,turbo,Universidad,Oficial,2017-1,33.0,232.0,14.22
1223,antioquia,turbo,Universidad,Oficial,2017-2,31.0,316.0,9.81
1223,antioquia,turbo,Universidad,Oficial,2018-1,15.0,359.0,4.18
1223,antioquia,turbo,Universidad,Oficial,2018-2,35.0,271.0,12.92
1223,antioquia,turbo,Universidad,Oficial,2019-1,46.0,264.0,17.42
1223,antioquia,turbo,Universidad,Oficial,2019-2,27.0,271.0,9.96
1223,antioquia,turbo,Universidad,Oficial,2020-1,22.0,247.0,8.91
1223,antioquia,turbo,Universidad,Oficial,2020-2,23.0,217.0,10.6
1223,antioquia,turbo,Universidad,Oficial,2021-1,20.0,251.0,7.97
1223,antioquia,turbo,Universidad,Oficial,2021-2,11.0,251.0,4.38
1223,antioquia,turbo,Universidad,Oficial,2022-1,19.0,329.0,5.78
1223,antioquia,turbo,Universidad,Oficial,2022-2,14.0,315.0,4.44
1223,antioquia,turbo,Universidad,Oficial,2023-1,28.0,393.0,7.12
1223,antioquia,turbo,Universidad,Oficial,2023-2,19.0,481.0,3.95
1223,antioquia,turbo,Universidad,Oficial,2024-1,28.0,415.0,6.75
1223,antioquia,turbo,Universidad,Oficial,2024-2,41.0,417.0,9.83
1301,bogota d c,bogota dc,Universidad,Oficial,1998-1,0.0,1741.0,0.0
1301,bogota d c,bogota dc,Universidad,Oficial,1998-2,0.0,2903.0,0.0
1301,bogota d c,bogota dc,Universidad,Oficial,1999-1,526.0,4047.0,13.0
1301,bogota d c,bogota dc,Universidad,Oficial,1999-2,815.0,4946.0,16.48
1301,bogota d c,bogota dc,Universidad,Oficial,2000-1,962.0,6326.0,15.21
1301,bogota d c,bogota dc,Universidad,Oficial,2000-2,972.0,7028.0,13.83
1301,bogota d c,bogota dc,Universidad,Oficial,2001-1,1436.0,7932.0,18.1
1301,bogota d c,bogota dc,Universidad,Oficial,2001-2,1433.0,9049.0,15.84
1301,bogota d c,bogota dc,Universidad,Oficial,2002-1,1229.0,10269.0,11.97
1301,bogota d c,bogota dc,Universidad,Oficial,2002-2,1427.0,11023.0,12.95
1301,bogota d c,bogota dc,Universidad,Oficial,2003-1,1076.0,14922.0,7.21
1301,bogota d c,bogota dc,Universidad,Oficial,2003-2,1114.0,12434.0,8.96
1301,bogota d c,bogota dc,Universidad,Oficial,2004-1,4388.0,12811.0,34.25
1301,bogota d c,bogota dc,Universidad,Oficial,2004-2,1734.0,12784.0,13.56
1301,bogota d c,bogota dc,Universidad,Oficial,2005-1,1766.0,13710.0,12.88
1301,bogota d c,bogota dc,Universidad,Oficial,2005-2,1591.0,13548.0,11.74
1301,bogota d c,bogota dc,Universidad,Oficial,2006-1,1889.0,13615.0,13.87
1301,bogota d c,bogota dc,Universidad,Oficial,2006-2,1868.0,13018.0,14.35
1301,bogota d c,bogota dc,Universidad,Oficial,2007-1,1570.0,18579.0,8.45
1301,bogota d c,bogota dc,Universidad,Oficial,2007-2,1151.0,18588.0,6.19
1301,bogota d c,bogota dc,Universidad,Oficial,2008-1,2003.0,18963.0,10.56
1301,bogota d c,bogota dc,Universidad,Oficial,2008-2,1715.0,19368.0,8.85
1301,bogota d c,bogota dc,Universidad,Oficial,2009-1,1363.0,21849.0,6.24
1301,bogota d c,bogota dc,Universidad,Oficial,2009-2,959.0,22713.0,4.22
1301,bogota d c,bogota dc,Universidad,Oficial,2010-1,1243.0,23660.0,5.25
1301,bogota d c,bogota dc,Universidad,Oficial,2010-2,1524.0,22922.0,6.65
1301,bogota d c,bogota dc,Universidad,Oficial,2011-1,2422.0,22143.0,10.94
1301,bogota d c,bogota dc,Universidad,Oficial,2011-2,2778.0,21735.0,12.78
1301,bogota d c,bogota dc,Universidad,Oficial,2012-1,1222.0,21601.0,5.66
1301,bogota d c,bogota dc,Universidad,Oficial,2012-2,3417.0,21762.0,15.7
1301,bogota d c,bogota dc,Universidad,Oficial,2013-1,1910.0,21874.0,8.73
1301,bogota d c,bogota dc,Universidad,Oficial,2013-2,2520.0,19959.0,12.63
1301,bogota d c,bogota dc,Universidad,Oficial,2014-1,4078.0,18858.0,21.62
1301,bogota d c,bogota dc,Universidad,Oficial,2014-2,2651.0,19353.0,13.7
1301,bogota d c,bogota dc,Universidad,Oficial,2015-1,1867.0,18821.0,9.92
1301,bogota d c,bogota dc,Universidad,Oficial,2015-2,1798.0,18707.0,9.61
1301,bogota d c,bogota dc,Universidad,Oficial,2016-1,1763.0,19347.0,9.11
1301,bogota d c,bogota dc,Universidad,Oficial,2016-2,1691.0,18766.0,9.01
1301,bogota d c,bogota dc,Universidad,Oficial,2017-1,2257.0,16505.0,13.67
1301,bogota d c,bogota dc,Universidad,Oficial,2017-2,4318.0,13307.0,32.45
1301,bogota d c,bogota dc,Universidad,Oficial,2018-1,3603.0,14906.0,24.17
1301,bogota d c,bogota dc,Universidad,Oficial,2018-2,2631.0,16690.0,15.76
1301,bogota d c,bogota dc,Universidad,Oficial,2019-1,767.0,16214.0,4.73
1301,bogota d c,bogota dc,Universidad,Oficial,2019-2,2789.0,16138.0,17.28
1301,bogota d c,bogota dc,Universidad,Oficial,2020-1,1792.0,18107.0,9.9
